"from","to","r","t","p.value","FDR","Type"
"CRO-07G000280","CRO-08G008750",-0.8015362241581975,-4.833177067281099,1.6341693068041551e-4,0.006839382822401724,"co-expressed"
"CRO-01G032400","CRO-08G009230",0.7974279237171835,4.764831900035161,1.847225133727424e-4,0.00749435629876697,"co-expressed"
"CRO-03G003560","CRO-08G009230",0.9890887575542058,24.20709961531725,1.6871495913474568e-12,1.9576070251938445e-9,"co-expressed"
"CRO-03G003570","CRO-08G009230",0.9372770669264475,9.694616166836854,1.2877046908054522e-7,2.1244506368827987e-5,"co-expressed"
"CRO-03G003800","CRO-08G009230",0.9714925210029417,14.775227079447633,8.314694595712703e-10,3.1154134298528735e-7,"co-expressed"
"CRO-03G019430","CRO-08G009230",0.9572658888775326,11.934164190669405,1.1161240344843855e-8,2.749662633695514e-6,"co-expressed"
"CRO-03G030600","CRO-08G009230",0.9381361868575051,9.768481912213348,1.17976410460475e-7,1.972338644479139e-5,"co-expressed"
"CRO-03G030620","CRO-08G009230",0.9683302979930168,13.983768305142483,1.634884738794915e-9,5.496247662707515e-7,"co-expressed"
"CRO-03G032330","CRO-08G009230",0.7936728212673195,4.703957085328907,2.0613082489431665e-4,0.008135172618850746,"co-expressed"
"CRO-03G032340","CRO-08G009230",0.9915424462353226,27.54646150971074,3.2404983111256157e-13,5.347562395808193e-10,"co-expressed"
"CRO-04G013510","CRO-08G009230",0.9880015651875862,23.06527567239496,3.1199717347058532e-12,3.2151679020304918e-9,"co-expressed"
"CRO-05G008760","CRO-08G009230",0.9701026372805772,14.412140756121705,1.129203520132702e-9,4.028211222408482e-7,"co-expressed"
"CRO-05G014340","CRO-08G009230",0.9779624619001405,16.888975302995345,1.5846698832189076e-10,7.912795504118388e-8,"co-expressed"
"CRO-05G015990","CRO-08G009230",0.9332737017694338,9.368833408927143,1.906438162305633e-7,2.948029312547486e-5,"co-expressed"
"CRO-05G017150","CRO-08G009230",0.9331480579393987,9.359069231917157,1.929299306589895e-7,2.9780574857408785e-5,"co-expressed"
"CRO-05G023030","CRO-08G009230",0.9743203467026359,15.601633066035582,4.2452413627077856e-10,1.7841197935482972e-7,"co-expressed"
"CRO-06G024600","CRO-08G009230",0.9586008449031158,12.137822324449877,9.110179312624334e-9,2.321276784924416e-6,"co-expressed"
"CRO-06G024630","CRO-08G009230",0.9248482226602485,8.767469609928776,4.0450495879818227e-7,5.5533480549138546e-5,"co-expressed"
"CRO-06G029240","CRO-08G009230",0.9283239234328594,9.0031422435799,2.9988626095674934e-7,4.3141616402748226e-5,"co-expressed"
"CRO-01G032400","CRO-08G011210",0.8246414439343873,5.256353753184878,7.757269619693168e-5,0.0038952601281661997,"co-expressed"
"CRO-03G003560","CRO-08G011210",0.7921381866340138,4.67950077171704,2.1544305805206134e-4,0.0084087552640226,"co-expressed"
"CRO-03G030600","CRO-08G011210",0.8736000964098918,6.472506989002311,1.0457358085520577e-5,8.13123126278465e-4,"co-expressed"
"CRO-03G030620","CRO-08G011210",0.8476079874322049,5.7594458435979545,3.302567856858189e-5,0.002016751486992176,"co-expressed"
"CRO-03G032340","CRO-08G011210",0.8097395673104018,4.975477384291889,1.2686097489995787e-4,0.005655601208921774,"co-expressed"
"CRO-04G013510","CRO-08G011210",0.816986912165703,5.108222452978807,1.0041373821520166e-4,0.004738693312923132,"co-expressed"
"CRO-05G014340","CRO-08G011210",0.841039142545402,5.605460225704793,4.2730671419989315e-5,0.00246257815192321,"co-expressed"
"CRO-05G015990","CRO-08G011210",0.7975453413171015,4.766759539672905,1.8408362068180243e-4,0.007475649911414227,"co-expressed"
"CRO-05G017150","CRO-08G011210",0.7853853507319083,4.5746598506508835,2.605916056967908e-4,0.009680912191880598,"co-expressed"
"CRO-05G023030","CRO-08G011210",0.8029804307117651,4.857652552372812,1.5642303696975385e-4,0.006618220251577153,"co-expressed"
"CRO-03G003560","CRO-08G011640",0.9948652366333691,35.44205813970858,1.2745364954782776e-14,4.0490836334103334e-11,"co-expressed"
"CRO-03G003570","CRO-08G011640",0.959097375646329,12.216049407201886,8.433103495996583e-9,2.1772449538992555e-6,"co-expressed"
"CRO-03G003800","CRO-08G011640",0.9819718125214817,18.73035151860315,4.337610090947191e-11,2.744407734757516e-8,"co-expressed"
"CRO-03G019430","CRO-08G011640",0.9618028670737585,12.66819319854487,5.440638129873041e-9,1.499951622677813e-6,"co-expressed"
"CRO-03G030600","CRO-08G011640",0.8931687382589536,7.160796783813569,3.679946438206904e-6,3.4797012008519414e-4,"co-expressed"
"CRO-03G030620","CRO-08G011640",0.9296874252236739,9.100152048970378,2.6557721452098554e-7,3.89469144501098e-5,"co-expressed"
"CRO-03G032340","CRO-08G011640",0.9804117638751176,17.947533632259386,7.41147771607243e-11,4.2482839584291317e-8,"co-expressed"
"CRO-04G013510","CRO-08G011640",0.971161805541729,14.686492888186601,8.954888595863e-10,3.314974189309554e-7,"co-expressed"
"CRO-05G008760","CRO-08G011640",0.9918178444050014,28.012051585228573,2.614851834789794e-13,4.510318626841215e-10,"co-expressed"
"CRO-05G014340","CRO-08G011640",0.9556801795176276,11.704054669012848,1.40894434869491e-8,3.337442026541021e-6,"co-expressed"
"CRO-05G015990","CRO-08G011640",0.9417880421594258,10.099917675386997,8.015086442461535e-8,1.4288605199894276e-5,"co-expressed"
"CRO-05G017150","CRO-08G011640",0.9350080250959039,9.506392955319182,1.61333134726324e-7,2.567597490152015e-5,"co-expressed"
"CRO-05G023030","CRO-08G011640",0.9673776550143464,13.76785465167698,1.977657707051326e-9,6.427637594950068e-7,"co-expressed"
"CRO-06G024600","CRO-08G011640",0.9264755252841509,8.875808305214507,3.522587116365016e-7,4.941674177932772e-5,"co-expressed"
"CRO-06G024630","CRO-08G011640",0.9493742999679572,10.896223638577558,3.294323629646551e-8,6.786735138287695e-6,"co-expressed"
"CRO-06G029240","CRO-08G011640",0.8806219731327354,6.701133076796103,7.340334998312562e-6,6.109404305122655e-4,"co-expressed"
"CRO-03G003560","CRO-08G012120",0.9425822588214298,10.176025268345116,7.344629807166245e-8,1.3278068234351707e-5,"co-expressed"
"CRO-03G003570","CRO-08G012120",0.9474707043378677,10.680736753369239,4.16824478083342e-8,8.27778966386153e-6,"co-expressed"
"CRO-03G003800","CRO-08G012120",0.9512666002736619,11.122496161695654,2.583605299576409e-8,5.536560804184677e-6,"co-expressed"
"CRO-03G019430","CRO-08G012120",0.8885581137292659,6.9834191461959225,4.787728291936066e-6,4.317189649068792e-4,"co-expressed"
"CRO-03G030620","CRO-08G012120",0.8218841296485175,5.202002846681526,8.52477876825352e-5,0.004185718667618641,"co-expressed"
"CRO-03G032340","CRO-08G012120",0.9011084874476297,7.493173633981051,2.2719705206351047e-6,2.3415105471092163e-4,"co-expressed"
"CRO-04G013510","CRO-08G012120",0.8852930882873973,6.863956435025188,5.72939992642602e-6,5.005477766799528e-4,"co-expressed"
"CRO-05G008760","CRO-08G012120",0.9686448088103158,14.057167568443338,1.5333539068734322e-9,5.209026242312441e-7,"co-expressed"
"CRO-05G014340","CRO-08G012120",0.8620705099018582,6.1332100485892695,1.791629693793871e-5,0.00124924765601273,"co-expressed"
"CRO-05G015990","CRO-08G012120",0.8922953609177983,7.1263745440209885,3.8715223268444715e-6,3.6297791182571964e-4,"co-expressed"
"CRO-05G017150","CRO-08G012120",0.8700092553832157,6.36234851618388,1.2433227921768204e-5,9.343146151391388e-4,"co-expressed"
"CRO-05G023030","CRO-08G012120",0.8742957967933593,6.49435614455397,1.010647472705518e-5,7.90760367336726e-4,"co-expressed"
"CRO-06G024600","CRO-08G012120",0.8513926150571794,5.852374313132443,2.8315523889927546e-5,0.0017894354581689316,"co-expressed"
"CRO-06G024630","CRO-08G012120",0.9537372930704473,11.438045962284669,1.853364350306045e-8,4.197922966085454e-6,"co-expressed"
"CRO-06G029250","CRO-08G012500",0.8324532510711516,5.416853315302599,5.8849016650011046e-5,0.003153376946351185,"co-expressed"
"CRO-02G001090","CRO-08G012540",0.9992003817307229,90.10621567559512,7.247688756347773e-20,6.095926972315763e-15,"co-expressed"
"CRO-03G003540","CRO-08G012540",0.9986336533889908,68.90184221227085,2.355162198652296e-18,5.853423840131135e-14,"co-expressed"
"CRO-06G013360","CRO-08G012540",0.9899748102863791,25.271192208657606,9.749764206915255e-13,1.2654158766534413e-9,"co-expressed"
"CRO-06G024620","CRO-08G012540",0.9802790062374426,17.885199483860468,7.741655388872194e-11,4.403874148563678e-8,"co-expressed"
"CRO-01G006750","CRO-08G012580",0.9425580697207504,10.17368470727315,7.364330726151537e-8,1.3306198245408156e-5,"co-expressed"
"CRO-01G010020","CRO-08G012580",0.8973552192018279,7.331507958003187,2.867559742093852e-6,2.835165058530779e-4,"co-expressed"
"CRO-01G027010","CRO-08G012580",0.9315699373828735,9.238648707548645,2.2365830778786802e-7,3.3707222941596846e-5,"co-expressed"
"CRO-02G005470","CRO-08G012580",0.8674789273412661,6.287243545625275,1.4003704357940191e-5,0.0010261551401562787,"co-expressed"
"CRO-03G004950","CRO-08G012580",0.9331250363110283,9.357283029283218,1.9335129377360612e-7,2.9836402135035924e-5,"co-expressed"
"CRO-03G018360","CRO-08G012580",0.9348757813440582,9.49571733347975,1.6342602292328526e-7,2.594205738100846e-5,"co-expressed"
"CRO-03G028320","CRO-08G012580",0.8286138552095377,5.336727270796545,6.752100310552184e-5,0.0035021703271093047,"co-expressed"
"CRO-03G031560","CRO-08G012580",0.9397267015167973,9.909243299097737,9.9989896993855e-8,1.718057185084056e-5,"co-expressed"
"CRO-04G024660","CRO-08G012580",0.9222058184291276,8.598566062262222,5.031000756118799e-7,6.665497985581232e-5,"co-expressed"
"CRO-04G032090","CRO-08G012580",0.9007945232449935,7.4793180742473835,2.3174615979830594e-6,2.3808666952581344e-4,"co-expressed"
"CRO-05G011710","CRO-08G012580",0.9152807681675513,8.192544040492445,8.609438496863804e-7,1.0433328595173034e-4,"co-expressed"
"CRO-05G028810","CRO-08G012580",0.9366351166877958,9.640374196905373,1.3736610931379975e-7,2.2429816433688862e-5,"co-expressed"
"CRO-07G005430","CRO-08G012580",0.8274294635603453,5.312500961401306,7.03987526106506e-5,0.0036147149172936245,"co-expressed"
"CRO-07G007680","CRO-08G012580",0.9419948148460868,10.119586026841718,7.835780440303106e-8,1.4017839143682305e-5,"co-expressed"
"CRO-03G003560","CRO-08G012900",0.994052462737135,32.91122940820694,3.306114833577703e-14,8.707586404478511e-11,"co-expressed"
"CRO-03G003570","CRO-08G012900",0.9517527450319583,11.182711228007761,2.423469640156831e-8,5.247642924787247e-6,"co-expressed"
"CRO-03G003800","CRO-08G012900",0.9720374211130461,14.924798404385998,7.344062633482249e-10,2.811551886776319e-7,"co-expressed"
"CRO-03G019430","CRO-08G012900",0.9687139565389283,14.073450851028493,1.5117592003146553e-9,5.150835993801013e-7,"co-expressed"
"CRO-03G030600","CRO-08G012900",0.9282477498505851,8.997801378486496,3.019074775519563e-7,4.3386601532360334e-5,"co-expressed"
"CRO-03G030620","CRO-08G012900",0.9552118994506457,11.638396855572177,1.5068521625919556e-8,3.533267893364562e-6,"co-expressed"
"CRO-03G032340","CRO-08G012900",0.9891937582545903,24.326361717455516,1.5847684636917763e-12,1.861864960542558e-9,"co-expressed"
"CRO-04G013510","CRO-08G012900",0.9822928759079324,18.9040451103174,3.862415440102632e-11,2.4908673020255777e-8,"co-expressed"
"CRO-05G008760","CRO-08G012900",0.978499839994432,17.105807461039692,1.351483930497667e-10,6.948966123378391e-8,"co-expressed"
"CRO-05G014340","CRO-08G012900",0.9752113109306695,15.890473703917108,3.38183618160029e-10,1.4745749794445e-7,"co-expressed"
"CRO-05G015990","CRO-08G012900",0.9448791676540073,10.405040006484398,5.664407358638415e-8,1.0680987316160005e-5,"co-expressed"
"CRO-05G017150","CRO-08G012900",0.9397139268555672,9.908091289944252,1.0012460488343588e-7,1.720043286749165e-5,"co-expressed"
"CRO-05G023030","CRO-08G012900",0.9814332006588342,18.44905739330093,5.245553032005618e-11,3.201345857343274e-8,"co-expressed"
"CRO-06G024600","CRO-08G012900",0.9437160792550995,10.287372028836025,6.46947641424921e-8,1.1946529144739573e-5,"co-expressed"
"CRO-06G024630","CRO-08G012900",0.9293092756712461,9.07297692080622,2.747447741028386e-7,4.006754711886122e-5,"co-expressed"
"CRO-06G029240","CRO-08G012900",0.9150149903399752,8.17791575147581,8.780762558433282e-7,1.060779879397162e-4,"co-expressed"
"CRO-07G000280","CRO-08G013330",0.8019357637920927,4.839924355132639,1.6145699419474482e-4,0.006777722405190829,"co-expressed"
"CRO-02G001090","CRO-08G013440",0.948145606022251,10.755812547855593,3.83850814431243e-8,7.72873014376039e-6,"co-expressed"
"CRO-03G003540","CRO-08G013440",0.9413251490725844,10.056253211022675,8.429005512407435e-8,1.4901898721778286e-5,"co-expressed"
"CRO-06G013360","CRO-08G013440",0.9384215964987517,9.7933513942075,1.145629844999337e-7,1.9250021880059458e-5,"co-expressed"
"CRO-06G024620","CRO-08G013440",0.8890065742272569,7.000213504784964,4.669090065665471e-6,4.2282689545805797e-4,"co-expressed"
"CRO-03G003560","CRO-08G014620",0.8125348931438903,5.025858840087359,1.1605703584118507e-4,0.005285788092978415,"co-expressed"
"CRO-03G003570","CRO-08G014620",0.8360360386210565,5.493914204635707,5.160448324097709e-5,0.0028494263883581126,"co-expressed"
"CRO-05G008760","CRO-08G014620",0.8014584529741949,4.831865802315505,1.6380068797113394e-4,0.006851109637463818,"co-expressed"
"CRO-06G024600","CRO-08G014620",0.8194934947915863,5.155793374185173,9.239685972441869e-5,0.004449613256008837,"co-expressed"
"CRO-06G024630","CRO-08G014620",0.8314443421263656,5.395557542279962,6.103353150251698e-5,0.0032439796249032725,"co-expressed"
"CRO-01G006750","CRO-08G015350",0.8730761830198317,6.456163710163019,1.0728218312925788e-5,8.30237748468005e-4,"co-expressed"
"CRO-01G010020","CRO-08G015350",0.866348107784132,6.254321844203031,1.4756848471217594e-5,0.0010698073043217359,"co-expressed"
"CRO-01G027010","CRO-08G015350",0.8709378862991316,6.390425669636204,1.1894827606380347e-5,9.016274114496435e-4,"co-expressed"
"CRO-03G004950","CRO-08G015350",0.8642413080620139,6.194008695453849,1.6249569913870172e-5,0.0011562223633789657,"co-expressed"
"CRO-03G018360","CRO-08G015350",0.8444861565076704,5.685150726027137,3.738144255055764e-5,0.0022200274507727506,"co-expressed"
"CRO-03G028320","CRO-08G015350",0.7902270382596706,4.649376867132081,2.2751690645252606e-4,0.008751937579196506,"co-expressed"
"CRO-03G031560","CRO-08G015350",0.8738536459467707,6.480450434323769,1.0328326156793368e-5,0.00080495452557752885,"co-expressed"
"CRO-04G024660","CRO-08G015350",0.8881064641355111,6.96660149715858,4.909733734620054e-6,4.4084519488041854e-4,"co-expressed"
"CRO-04G032090","CRO-08G015350",0.9064954042140682,7.741104369391544,1.599852196328097e-6,1.7523581945901983e-4,"co-expressed"
"CRO-05G011710","CRO-08G015350",0.8952916210919216,7.246152284553317,3.2469440320090567e-6,3.140616179580447e-4,"co-expressed"
"CRO-05G028810","CRO-08G015350",0.852231437543557,5.8734134989816535,2.7350642273080854e-5,0.0017419107177182999,"co-expressed"
"CRO-07G005430","CRO-08G015350",0.7875728537816047,4.608138586852815,2.451947686312278e-4,0.009255136574599157,"co-expressed"
"CRO-07G007680","CRO-08G015350",0.8802827049185682,6.68965655633569,7.4706526104738355e-6,6.193190838901767e-4,"co-expressed"
"CRO-01G032400","CRO-08G015700",0.7841751255410843,4.556330824602341,2.6944240328667624e-4,0.00991980870619085,"co-expressed"
"CRO-06G029250","CRO-08G015840",0.8036411444832094,4.868929953464211,1.5330603985360127e-4,0.00651883603150894,"co-expressed"
"CRO-02G001090","CRO-08G016440",0.8514924127406811,5.854868821724239,2.8199276025419717e-5,0.0017834419603867705,"co-expressed"
"CRO-03G003540","CRO-08G016440",0.8464738445840387,5.732214746744978,3.45568031029549e-5,0.002088786783099883,"co-expressed"
"CRO-06G013360","CRO-08G016440",0.8149169957372296,5.069596539112873,1.0745628461798743e-4,0.004990008427141139,"co-expressed"
"CRO-06G024620","CRO-08G016440",0.870179802848927,6.367483990392271,1.2332862404894759e-5,9.284319822012697e-4,"co-expressed"
"CRO-03G030600","CRO-08G016450",0.8232203983971725,5.2281993449463915,8.14539477372308e-5,0.004042904724503577,"co-expressed"
"CRO-03G030620","CRO-08G016450",0.7918483009131987,4.674907967837225,2.1724003089468693e-4,0.0084598308385757,"co-expressed"
"CRO-06G029240","CRO-08G016450",0.8433865433581003,5.659467881493874,3.902414193440414e-5,0.002295814866755662,"co-expressed"
"CRO-01G006740","CRO-08G017150",0.9613687599461518,12.59252234549287,5.849177330804372e-9,1.5955687479609162e-6,"co-expressed"
"CRO-01G006750","CRO-08G017150",0.9536023202799012,11.42017509838501,1.8881757862473404e-8,4.261468379707837e-6,"co-expressed"
"CRO-01G010020","CRO-08G017150",0.9748968372728939,15.786792831470677,3.667841270357887e-10,1.5786928980926905e-7,"co-expressed"
"CRO-01G013280","CRO-08G017150",0.9436777493145166,10.283554619432634,6.497560515256675e-8,1.1989570741071424e-5,"co-expressed"
"CRO-01G020080","CRO-08G017150",0.81243779675747,5.024091934696688,1.1641922320685352e-4,0.005298850362685593,"co-expressed"
"CRO-01G027010","CRO-08G017150",0.9594778772116633,12.276946558613458,7.943361774031972e-9,2.0670569179431263e-6,"co-expressed"
"CRO-01G030490","CRO-08G017150",0.9485522757971407,10.801742785345418,3.650615913804882e-8,7.406252060010125e-6,"co-expressed"
"CRO-01G030540","CRO-08G017150",0.9617209158989941,12.65381140263384,5.515866225996225e-9,1.517807940888428e-6,"co-expressed"
"CRO-02G000960","CRO-08G017150",0.8079494890039278,4.943732992818778,1.3420228487123873e-4,0.005900378026068663,"co-expressed"
"CRO-02G003890","CRO-08G017150",0.9437872928212226,10.29447449342782,6.417569153284917e-8,1.1866326961292264e-5,"co-expressed"
"CRO-02G005470","CRO-08G017150",0.8969354577088112,7.313949415696148,2.9415768984866448e-6,2.8947309688364737e-4,"co-expressed"
"CRO-02G019960","CRO-08G017150",0.9714667217855039,14.768250269455462,8.363207432787852e-10,3.1294201161533983e-7,"co-expressed"
"CRO-03G004950","CRO-08G017150",0.9698115188907228,14.339237122572523,1.2017710547633942e-9,4.2441255219446767e-7,"co-expressed"
"CRO-03G017610","CRO-08G017150",0.808418213745979,4.952006664507361,1.3224722241602155e-4,0.005835008533470055,"co-expressed"
"CRO-03G018360","CRO-08G017150",0.9428146809849512,10.198588061813933,7.157576073801534e-8,1.2985826161724622e-5,"co-expressed"
"CRO-03G024460","CRO-08G017150",0.9665281917942288,13.583025834242616,2.3325242272628293e-9,7.383618490142732e-7,"co-expressed"
"CRO-03G025980","CRO-08G017150",0.81317436218451,5.037526366534677,1.136946926580426e-4,0.005205506077870295,"co-expressed"
"CRO-03G028320","CRO-08G017150",0.9505562604141073,11.036074073798407,2.8335195241579227e-8,5.983189813849237e-6,"co-expressed"
